Client ID,Client,Number of Customers,Montly Target,Calendardate,Amount Collected,Conversion,Campaign (Reel),Campaign (Story),Campaign (Post),Post_0_4_Reel_0_6,Post_0_5_Story_0_5,Reel_0_8_Story_0_2,Competition
ID-987366,Small  ,320,20,17-12-14,0,0,0,0,0,0,1.29E+06,0,Competition
ID-987366,Small  ,320,20,16-01-15,0,0,0,0,0,0,1.29E+06,0,Competition
ID-987366,Small  ,320,20,16-02-15,0,0,0,0,0,0,1.29E+06,0,Competition
ID-987366,Small  ,320,20,18-03-15,0,0,0,0,0,0,967500,0,Competition
ID-987366,Small  ,320,20,18-04-15,0,0,0,0,0,0,967500,0,Competition
ID-987366,Small  ,320,20,19-05-15,0,0,0,0,0,0,0,0,Competition
ID-987366,Small  ,320,20,16-06-15,0,0,0,0,0,0,322500,0,Competition
ID-987366,Small  ,320,20,17-07-15,6818920,48,0,0,0,0,322500,0,Competition
ID-987366,Small  ,320,20,16-08-15,6818920,48,0,0,0,0,0,0,Competition
ID-987366,Small  ,320,20,16-09-15,6818920,48,0,0,0,0,0,0,Competition
ID-987366,Small  ,320,20,16-10-15,3409460,24,0,0,0,0,0,0,Competition
ID-987366,Small  ,320,20,16-11-15,6818920,48,0,0,0,0,0,0,Competition
ID-987366,Small  ,320,20,17-12-15,3409460,24,0,0,0,0,0,0,Competition
ID-987368,Small  ,240,10,16-01-14,0,0,0,0,0,0,0,0,Competition
ID-987368,Small  ,240,10,16-02-14,0,0,0,0,0,0,0,0,Competition
ID-987368,Small  ,240,10,18-03-14,0,0,0,0,0,0,0,0,Competition
ID-987368,Small  ,240,10,18-04-14,0,0,0,0,0,0,0,0,Competition
ID-987368,Small  ,240,10,19-05-14,0,0,0,0,0,0,645000,0,Competition
ID-987368,Small  ,240,10,16-06-14,0,0,0,0,0,0,645000,0,Competition
ID-987368,Small  ,240,10,17-07-14,0,0,0,0,0,0,645000,0,Competition
ID-987368,Small  ,240,10,16-08-14,0,0,0,0,0,0,645000,0,Competition
ID-987368,Small  ,240,10,16-09-14,0,0,0,0,0,0,645000,0,Competition
ID-987368,Small  ,240,10,16-10-14,0,0,0,0,0,0,645000,0,Competition
ID-987368,Small  ,240,10,16-11-14,0,0,0,0,0,0,0,0,Competition
ID-987368,Small  ,240,10,17-12-14,0,0,0,0,0,0,645000,0,Competition
ID-987368,Small  ,240,10,16-01-15,0,0,0,0,0,0,645000,0,Competition
ID-987368,Small  ,240,10,16-02-15,3409460,24,0,0,0,0,645000,0,Competition
ID-987368,Small  ,240,10,18-03-15,0,0,0,0,0,0,645000,0,Competition
ID-987368,Small  ,240,10,18-04-15,3409460,24,0,0,0,0,1.29E+06,0,Competition
ID-987368,Small  ,240,10,19-05-15,0,0,0,0,0,0,645000,0,Competition
ID-987368,Small  ,240,10,16-06-15,0,0,0,0,0,0,1.29E+06,0,Competition
ID-987368,Small  ,240,10,17-07-15,0,0,0,0,0,0,1612500,0,Competition
ID-987368,Small  ,240,10,16-08-15,0,0,0,0,0,0,1.29E+06,0,Competition
ID-987368,Small  ,240,10,16-09-15,0,0,0,0,0,0,1.29E+06,0,Competition
ID-987368,Small  ,240,10,16-10-15,0,0,0,0,0,0,1.29E+06,0,Competition
ID-987368,Small  ,240,10,16-11-15,0,0,0,0,0,0,1.29E+06,0,Competition
ID-987368,Small  ,240,10,17-12-15,0,0,0,0,0,0,0,0,Competition
ID-987369,Large  ,1120,55,16-01-14,0,0,0,0,0,0,0,0,Competition
ID-987369,Large  ,1120,55,16-02-14,0,0,0,0,0,0,0,0,Competition
ID-987369,Large  ,1120,55,18-03-14,0,0,0,0,0,0,0,0,Competition
ID-987369,Large  ,1120,55,18-04-14,0,0,0,0,0,0,0,0,Competition
ID-987369,Large  ,1120,55,19-05-14,0,0,0,0,0,0,0,0,Competition
ID-987369,Large  ,1120,55,16-06-14,0,0,0,0,0,0,3225000,0,Competition
ID-987369,Large  ,1120,55,17-07-14,0,0,0,535350,0,0,0,0,Competition
ID-987369,Large  ,1120,55,16-08-14,0,0,0,5662351.8,0,0,3225000,0,Competition
ID-987369,Large  ,1120,55,16-09-14,0,0,0,1839153,0,0,645000,0,Competition
ID-987369,Large  ,1120,55,16-10-14,0,0,0,0,0,0,0,0,Competition
ID-987369,Large  ,1120,55,16-11-14,0,0,0,0,0,0,0,0,Competition
ID-987369,Large  ,1120,55,17-12-14,0,0,0,5671652.7,0,0,1935000,0,Competition
ID-987369,Large  ,1120,55,16-01-15,15342572,75,0,305957.9,0,0,0,0,Competition
ID-987369,Large  ,1120,55,16-02-15,75008136,540,0,0,0,0,0,0,Competition
ID-987369,Large  ,1120,55,18-03-15,6818920,48,0,0,0,0,0,0,Competition
ID-987369,Large  ,1120,55,18-04-15,6818920,48,0,0,0,0,0,0,Competition
ID-987369,Large  ,1120,55,19-05-15,6818920,48,0,0,0,0,0,0,Competition
ID-987369,Large  ,1120,55,16-06-15,-8523652,-24,0,0,0,0,0,0,Competition
ID-987369,Large  ,1120,55,17-07-15,3409460,24,0,1360348,0,0,0,0,Competition
ID-987369,Large  ,1120,55,16-08-15,3409460,24,1171750,0,0,0,0,0,Competition
ID-987369,Large  ,1120,55,16-09-15,0,0,0,0,0,0,0,0,Competition
ID-987369,Large  ,1120,55,16-10-15,-5114192,-15,0,0,0,0,0,0,Competition
ID-987369,Large  ,1120,55,16-11-15,3409460,24,0,0,0,0,0,0,Competition
ID-987369,Large  ,1120,55,17-12-15,0,0,0,0,0,0,0,0,Competition
ID-987370,Medium ,3680,220,16-01-14,3409460,24,0,0,0,0,0,0,Competition
ID-987370,Medium ,3680,220,16-02-14,0,0,0,0,0,0,0,0,Competition
ID-987370,Medium ,3680,220,18-03-14,0,0,0,0,0,0,0,0,Competition
ID-987370,Medium ,3680,220,18-04-14,0,0,0,5231767,0,0,2.58E+06,0,Competition
ID-987370,Medium ,3680,220,19-05-14,0,0,1119720,0,0,0,0,0,Competition
ID-987370,Medium ,3680,220,16-06-14,0,0,0,0,0,0,645000,0,Competition
ID-987370,Medium ,3680,220,17-07-14,3409460,24,0,120400,0,0,0,0,Competition
ID-987370,Medium ,3680,220,16-08-14,3409460,24,1238400,0,0,0,0,0,Competition
ID-987370,Medium ,3680,220,16-09-14,6818920,48,170280,0,0,0,967500,0,Competition
ID-987370,Medium ,3680,220,16-10-14,3409460,24,0,0,0,0,0,0,Competition
ID-987370,Medium ,3680,220,16-11-14,6818920,48,1473300.4,0,0,0,0,0,Competition
ID-987370,Medium ,3680,220,17-12-14,15342572,75,288478.4,130612.5,0,0,0,0,Competition
ID-987370,Medium ,3680,220,16-01-15,3409460,24,0,6758645.4,0,0,0,0,Competition
ID-987370,Medium ,3680,220,16-02-15,10228384,75,0,0,0,0,0,0,Competition
ID-987370,Medium ,3680,220,18-03-15,10228384,75,296936.5,0,0,0,0,0,Competition
ID-987370,Medium ,3680,220,18-04-15,6818920,48,0,0,0,0,645000,0,Competition
ID-987370,Medium ,3680,220,19-05-15,3409460,24,2645295.5,1632563.8,0,0,0,322500,Competition
ID-987370,Medium ,3680,220,16-06-15,17047304,123,1203995.7,1787553,0,0,322500,0,Competition
ID-987370,Medium ,3680,220,17-07-15,10228384,75,0,0,0,0,1612500,0,Competition
ID-987370,Medium ,3680,220,16-08-15,10228384,75,427781.2,6654336,0,0,0,0,Competition
ID-987370,Medium ,3680,220,16-09-15,30685148,222,0,0,0,0,0,0,Competition
ID-987370,Medium ,3680,220,16-10-15,29832780,249,0,942469.7,0,0,0,0,Competition
ID-987370,Medium ,3680,220,16-11-15,54551372,393,0,1789500.9,0,0,4837500,0,Competition
ID-987370,Medium ,3680,220,17-12-15,44322988,321,0,2243159.5,0,0,10320000,0,Competition
ID-987373,Large  ,1600,75,16-01-14,0,0,0,0,0,0,0,0,Competition
ID-987373,Large  ,1600,75,16-02-14,3409460,24,0,0,0,0,1935000,0,Competition
ID-987373,Large  ,1600,75,18-03-14,3409460,24,0,0,0,0,0,0,Competition
ID-987373,Large  ,1600,75,18-04-14,0,0,0,0,0,0,1.29E+06,0,Competition
ID-987373,Large  ,1600,75,19-05-14,3409460,24,0,1601750,0,0,4192500,0,Competition
ID-987373,Large  ,1600,75,16-06-14,0,0,2008001.1,0,0,0,3.87E+06,0,Competition
ID-987373,Large  ,1600,75,17-07-14,6818920,48,0,1392125,0,0,3.87E+06,0,Competition
ID-987373,Large  ,1600,75,16-08-14,6818920,48,0,0,0,0,1.29E+06,0,Competition
ID-987373,Large  ,1600,75,16-09-14,3409460,24,0,5286811.3,0,0,1.29E+06,0,Competition
ID-987373,Large  ,1600,75,16-10-14,23866224,171,0,0,0,0,967500,0,Competition
ID-987373,Large  ,1600,75,16-11-14,6818920,48,0,1713623.1,0,0,322500,0,Competition
ID-987373,Large  ,1600,75,17-12-14,6818920,48,0,2398755,0,0,1.29E+06,0,Competition
ID-987373,Large  ,1600,75,16-01-15,3409460,24,0,4089880.5,0,0,645000,0,Competition
ID-987373,Large  ,1600,75,16-02-15,3409460,24,0,0,0,0,1612500,0,Competition
ID-987373,Large  ,1600,75,18-03-15,10228384,75,0,5977137.6,0,0,1.29E+06,0,Competition
ID-987373,Large  ,1600,75,18-04-15,6818920,48,0,17982.6,0,0,1935000,0,Competition
ID-987373,Large  ,1600,75,19-05-15,6818920,48,0,2839148.1,0,0,1.29E+06,0,Competition
ID-987373,Large  ,1600,75,16-06-15,3409460,24,0,0,0,0,2257500,0,Competition
ID-987373,Large  ,1600,75,17-07-15,6818920,48,0,2103775,0,0,2257500,0,Competition
ID-987373,Large  ,1600,75,16-08-15,3409460,24,0,2002230.5,0,0,1.29E+06,0,Competition
ID-987373,Large  ,1600,75,16-09-15,3409460,24,0,156356.6,0,0,1.29E+06,0,Competition
ID-987373,Large  ,1600,75,16-10-15,6818920,48,0,1175985.5,0,0,2.58E+06,0,Competition
ID-987373,Large  ,1600,75,16-11-15,3409460,24,0,492534.9,441377.8,0,967500,0,Competition
ID-987373,Large  ,1600,75,17-12-15,3409460,24,0,1207401.3,0,0,645000,0,Competition
ID-987375,Small  ,280,25,16-01-14,0,0,0,0,0,0,0,0,Competition
ID-987375,Small  ,280,25,16-02-14,0,0,0,0,0,0,645000,0,Competition
ID-987375,Small  ,280,25,18-03-14,0,0,0,0,0,0,322500,0,Competition
ID-987375,Small  ,280,25,18-04-14,0,0,0,47300,0,0,1935000,0,Competition
ID-987375,Small  ,280,25,19-05-14,0,0,0,0,0,0,322500,0,Competition
ID-987375,Small  ,280,25,16-06-14,0,0,0,181743.8,0,0,322500,0,Competition
ID-987375,Small  ,280,25,17-07-14,0,0,0,0,0,0,645000,0,Competition
ID-987375,Small  ,280,25,16-08-14,0,0,0,2805492,0,0,645000,0,Competition
ID-987375,Small  ,280,25,16-09-14,0,0,123263.8,0,0,0,0,0,Competition
ID-987375,Small  ,280,25,16-10-14,1704732,12,0,122335,0,0,645000,0,Competition
ID-987375,Small  ,280,25,16-11-14,0,0,0,0,0,0,1.29E+06,0,Competition
ID-987375,Small  ,280,25,17-12-14,0,0,0,0,0,0,1612500,0,Competition
ID-987375,Small  ,280,25,16-01-15,0,0,0,0,0,0,2.58E+06,0,Competition
ID-987375,Small  ,280,25,16-02-15,0,0,0,0,0,0,2.58E+06,0,Competition
ID-987375,Small  ,280,25,18-03-15,0,0,0,0,0,0,3547500,0,Competition
ID-987375,Small  ,280,25,18-04-15,0,0,0,0,0,0,6772500,0,Competition
ID-987375,Small  ,280,25,19-05-15,0,0,0,132225,0,0,4837500,0,Competition
ID-987375,Small  ,280,25,16-06-15,0,0,0,600847.6,0,0,5805000,0,Competition
ID-987375,Small  ,280,25,17-07-15,0,0,0,99467.6,0,0,6772500,0,Competition
ID-987375,Small  ,280,25,16-08-15,0,0,844356.6,2736520,0,0,4515000,0,Competition
ID-987375,Small  ,280,25,16-09-15,0,0,0,292400,0,0,4515000,0,Competition
ID-987375,Small  ,280,25,16-10-15,6818920,48,0,0,0,0,5805000,0,Competition
ID-987375,Small  ,280,25,16-11-15,6818920,48,0,0,0,0,2.58E+06,645000,Competition
ID-987375,Small  ,280,25,17-12-15,0,0,0,34400,0,0,1935000,0,Competition
ID-987376,Large  ,2000,100,16-01-14,10228384,75,0,0,0,0,0,0,Competition
ID-987376,Large  ,2000,100,16-02-14,17047304,123,0,0,0,0,0,0,Competition
ID-987376,Large  ,2000,100,18-03-14,37504068,270,0,0,0,0,0,0,Competition
ID-987376,Large  ,2000,100,18-04-14,27275684,198,0,0,0,1612500,1935000,1935000,Competition
ID-987376,Large  ,2000,100,19-05-14,17047304,123,0,0,0,0,7740000,0,Competition
ID-987376,Large  ,2000,100,16-06-14,27275684,198,0,0,0,0,8062500,0,Competition
ID-987376,Large  ,2000,100,17-07-14,30685148,222,0,0,0,0,7740000,0,Competition
ID-987376,Large  ,2000,100,16-08-14,20456764,147,0,0,0,0,7740000,0,Competition
ID-987376,Large  ,2000,100,16-09-14,23866224,171,0,0,0,0,7740000,0,Competition
ID-987376,Large  ,2000,100,16-10-14,23866224,171,0,0,0,0,9675000,0,Competition
ID-987376,Large  ,2000,100,16-11-14,27275684,198,0,0,0,0,6450000,0,Competition
ID-987376,Large  ,2000,100,17-12-14,30685148,222,0,0,0,0,7740000,0,Competition
ID-987376,Large  ,2000,100,16-01-15,44322988,321,0,0,0,0,7740000,645000,Competition
ID-987376,Large  ,2000,100,16-02-15,34094608,246,0,0,0,0,7095000,0,Competition
ID-987376,Large  ,2000,100,18-03-15,54551372,393,0,0,0,0,5805000,322500,Competition
ID-987376,Large  ,2000,100,18-04-15,54551372,393,0,0,0,0,3225000,322500,Competition
ID-987376,Large  ,2000,100,19-05-15,40913528,294,0,0,0,967500,1612500,967500,Competition
ID-987376,Large  ,2000,100,16-06-15,64779752,468,0,0,0,0,7417500,0,Competition
ID-987376,Large  ,2000,100,17-07-15,61370292,444,0,0,0,0,6127500,0,Competition
ID-987376,Large  ,2000,100,16-08-15,71598676,516,0,0,0,0,5805000,0,Competition
ID-987376,Large  ,2000,100,16-09-15,68189216,492,0,0,0,0,5160000,0,Competition
ID-987376,Large  ,2000,100,16-10-15,92055440,663,0,0,0,0,7095000,0,Competition
ID-987376,Large  ,2000,100,16-11-15,98874360,714,0,573835,0,645000,2257500,3225000,Competition
ID-987376,Large  ,2000,100,17-12-15,98874360,714,0,0,0,645000,967500,4515000,Competition
ID-987377,Small  ,400,10,16-01-14,0,0,0,0,0,0,0,0,Competition
ID-987377,Small  ,400,10,16-02-14,0,0,0,0,0,0,0,0,Competition
ID-987377,Small  ,400,10,18-03-14,0,0,0,0,0,0,0,0,Competition
ID-987377,Small  ,400,10,18-04-14,0,0,0,0,0,0,0,0,Competition
ID-987377,Small  ,400,10,19-05-14,0,0,0,0,0,0,0,0,Competition
ID-987377,Small  ,400,10,16-06-14,0,0,0,0,0,0,0,0,Competition
ID-987377,Small  ,400,10,17-07-14,0,0,0,352600,0,0,322500,0,Competition
ID-987377,Small  ,400,10,16-08-14,0,0,0,0,0,0,645000,0,Competition
ID-987377,Small  ,400,10,16-09-14,0,0,0,0,0,0,967500,0,Competition
ID-987377,Small  ,400,10,16-10-14,3409460,24,0,0,0,0,645000,0,Competition
ID-987377,Small  ,400,10,16-11-14,3409460,24,0,0,0,0,1.29E+06,0,Competition
ID-987377,Small  ,400,10,17-12-14,0,0,0,0,0,0,645000,0,Competition
ID-987377,Small  ,400,10,16-01-15,0,0,0,0,0,0,322500,0,Competition
ID-987377,Small  ,400,10,16-02-15,0,0,0,0,0,0,322500,0,Competition
ID-987377,Small  ,400,10,18-03-15,0,0,0,0,0,0,0,0,Competition
ID-987377,Small  ,400,10,18-04-15,0,0,0,0,0,0,322500,0,Competition
ID-987377,Small  ,400,10,19-05-15,0,0,0,0,0,0,0,0,Competition
ID-987377,Small  ,400,10,16-06-15,3409460,24,0,0,0,0,0,0,Competition
ID-987377,Small  ,400,10,17-07-15,0,0,0,0,0,0,0,0,Competition
ID-987377,Small  ,400,10,16-08-15,0,0,0,0,0,0,0,0,Competition
ID-987377,Small  ,400,10,16-09-15,0,0,0,0,0,0,0,0,Competition
ID-987377,Small  ,400,10,16-10-15,0,0,0,0,0,0,0,0,Competition
ID-987377,Small  ,400,10,16-11-15,0,0,0,0,0,0,0,0,Competition
ID-987377,Small  ,400,10,17-12-15,0,0,0,0,0,0,0,0,Competition
ID-987379,Small  ,120,10,16-01-14,0,0,0,0,0,0,0,0,Competition
ID-987379,Small  ,120,10,16-02-14,0,0,0,0,0,0,0,0,Competition
ID-987379,Small  ,120,10,18-03-14,0,0,0,0,0,0,0,0,Competition
ID-987379,Small  ,120,10,18-04-14,0,0,0,0,0,0,0,0,Competition
ID-987379,Small  ,120,10,19-05-14,0,0,0,0,0,0,0,0,Competition
ID-987379,Small  ,120,10,16-06-14,0,0,0,0,0,0,0,0,Competition
ID-987379,Small  ,120,10,17-07-14,0,0,0,0,0,0,0,0,Competition
ID-987379,Small  ,120,10,16-08-14,0,0,0,0,0,0,0,0,Competition
ID-987379,Small  ,120,10,16-09-14,0,0,0,0,0,0,0,0,Competition
ID-987379,Small  ,120,10,16-10-14,0,0,0,0,0,0,0,0,Competition
ID-987379,Small  ,120,10,16-11-14,3409460,24,0,0,0,0,0,0,Competition
ID-987379,Small  ,120,10,17-12-14,3409460,24,0,0,0,0,0,0,Competition
ID-987379,Small  ,120,10,16-01-15,3409460,24,0,0,0,0,0,0,Competition
ID-987379,Small  ,120,10,16-02-15,0,0,0,0,0,0,0,0,Competition
ID-987379,Small  ,120,10,18-03-15,3409460,24,0,0,0,0,0,0,Competition
ID-987379,Small  ,120,10,18-04-15,3409460,24,0,0,0,0,0,0,Competition
ID-987379,Small  ,120,10,19-05-15,3409460,24,0,0,0,0,0,0,Competition
ID-987379,Small  ,120,10,16-06-15,3409460,24,0,0,0,0,0,0,Competition
ID-987379,Small  ,120,10,17-07-15,3409460,24,0,0,0,0,0,0,Competition
ID-987379,Small  ,120,10,16-08-15,3409460,24,0,0,0,0,0,0,Competition
ID-987379,Small  ,120,10,16-09-15,3409460,24,0,0,0,0,0,0,Competition
ID-987379,Small  ,120,10,16-10-15,3409460,24,0,0,0,0,0,0,Competition
ID-987379,Small  ,120,10,16-11-15,3409460,24,0,0,0,0,0,0,Competition
ID-987379,Small  ,120,10,17-12-15,3409460,24,0,0,0,0,0,0,Competition
ID-987380,Medium ,3520,225,16-01-14,1363784,9,0,0,0,0,0,0,Competition
ID-987380,Medium ,3520,225,16-02-14,2386624,18,0,0,0,0,0,0,Competition
ID-987380,Medium ,3520,225,18-03-14,2045676,15,0,0,0,0,2257500,0,Competition
ID-987380,Medium ,3520,225,18-04-14,6818920,48,0,130427.6,0,322500,3225000,0,Competition
ID-987380,Medium ,3520,225,19-05-14,15001628,108,0,2214005.5,0,0,4837500,0,Competition
ID-987380,Medium ,3520,225,16-06-14,12955952,93,0,2080825.9,0,0,5805000,0,Competition
ID-987380,Medium ,3520,225,17-07-14,18752032,135,387000,3330350,0,322500,5160000,322500,Competition
ID-987380,Medium ,3520,225,16-08-14,19092980,138,0,2967000,0,0,6450000,0,Competition
ID-987380,Medium ,3520,225,16-09-14,33071768,240,0,1732900,0,0,5805000,0,Competition
ID-987380,Medium ,3520,225,16-10-14,48755288,351,0,10876166.3,0,0,4837500,0,Competition
ID-987380,Medium ,3520,225,16-11-14,38867852,279,0,4826384.5,0,0,6450000,0,Competition
ID-987380,Medium ,3520,225,17-12-14,46027720,333,0,3407887.6,0,0,4837500,0,Competition
ID-987380,Medium ,3520,225,16-01-15,60006508,432,1622820,1021250,0,0,6772500,0,Competition
ID-987380,Medium ,3520,225,16-02-15,51823804,375,0,673380,0,0,3.87E+06,0,Competition
ID-987380,Medium ,3520,225,18-03-15,61711240,444,296936.5,0,0,0,2.58E+06,0,Competition
ID-987380,Medium ,3520,225,18-04-15,64779752,468,0,7823398.5,0,0,3547500,0,Competition
ID-987380,Medium ,3520,225,19-05-15,54551372,393,0,3853978.2,0,0,1935000,0,Competition
ID-987380,Medium ,3520,225,16-06-15,90691656,654,0,2424451.8,0,0,5482500,0,Competition
ID-987380,Medium ,3520,225,17-07-15,102624768,741,2459600,7585015.1,0,0,3547500,0,Competition
ID-987380,Medium ,3520,225,16-08-15,95464900,690,0,2608947.6,0,0,3.87E+06,0,Competition
ID-987380,Medium ,3520,225,16-09-15,80122328,579,0,4017971.6,0,0,2257500,0,Competition
ID-987380,Medium ,3520,225,16-10-15,92737332,669,0,1336723.8,0,0,2257500,0,Competition
ID-987380,Medium ,3520,225,16-11-15,103306660,744,0,2965280,0,0,12255000,0,Competition
ID-987380,Medium ,3520,225,17-12-15,102965712,744,0,2407312,0,0,6772500,0,Competition
ID-987382,Small  ,160,5,16-01-14,0,0,0,0,0,0,0,0,Competition
ID-987382,Small  ,160,5,16-02-14,0,0,0,0,0,0,0,0,Competition
ID-987382,Small  ,160,5,18-03-14,0,0,0,0,0,0,0,0,Competition
ID-987382,Small  ,160,5,18-04-14,0,0,0,0,0,0,0,0,Competition
ID-987382,Small  ,160,5,19-05-14,0,0,0,0,0,0,0,0,Competition
ID-987382,Small  ,160,5,16-06-14,0,0,0,0,0,0,0,0,Competition
ID-987382,Small  ,160,5,17-07-14,0,0,0,0,0,0,0,0,Competition
ID-987382,Small  ,160,5,16-08-14,0,0,0,0,0,0,0,0,Competition
ID-987382,Small  ,160,5,16-09-14,0,0,0,0,0,0,0,0,Competition
ID-987382,Small  ,160,5,16-10-14,0,0,0,0,0,0,0,0,Competition
ID-987382,Small  ,160,5,16-11-14,0,0,0,0,0,0,0,0,Competition
ID-987382,Small  ,160,5,17-12-14,0,0,0,33325,0,0,645000,0,Competition
ID-987382,Small  ,160,5,16-01-15,0,0,0,0,0,0,645000,0,Competition
ID-987382,Small  ,160,5,16-02-15,0,0,0,0,0,0,967500,0,Competition
ID-987382,Small  ,160,5,18-03-15,6818920,48,0,0,0,0,322500,0,Competition
ID-987382,Small  ,160,5,18-04-15,0,0,0,0,0,0,1612500,0,Competition
ID-987382,Small  ,160,5,19-05-15,0,0,0,0,0,0,645000,0,Competition
ID-987382,Small  ,160,5,16-06-15,0,0,0,0,0,0,1.29E+06,0,Competition
ID-987382,Small  ,160,5,17-07-15,0,0,0,0,0,0,645000,0,Competition
ID-987382,Small  ,160,5,16-08-15,0,0,0,0,0,0,645000,0,Competition
ID-987382,Small  ,160,5,16-09-15,0,0,0,0,0,0,645000,0,Competition
ID-987382,Small  ,160,5,16-10-15,0,0,0,0,0,0,645000,0,Competition
ID-987382,Small  ,160,5,16-11-15,0,0,0,0,0,0,645000,0,Competition
ID-987382,Small  ,160,5,17-12-15,0,0,0,0,0,0,0,0,Competition
ID-987384,Large  ,1040,60,16-01-14,0,0,0,0,0,0,0,0,Competition
ID-987384,Large  ,1040,60,16-02-14,0,0,0,0,0,0,0,0,Competition
ID-987384,Large  ,1040,60,18-03-14,0,0,0,0,0,0,967500,0,Competition
ID-987384,Large  ,1040,60,18-04-14,0,0,0,0,0,0,967500,0,Competition
ID-987384,Large  ,1040,60,19-05-14,0,0,0,0,0,0,0,0,Competition
ID-987384,Large  ,1040,60,16-06-14,0,0,0,0,0,0,967500,0,Competition
ID-987384,Large  ,1040,60,17-07-14,0,0,1961918,0,0,0,645000,0,Competition
ID-987384,Large  ,1040,60,16-08-14,0,0,0,3910712.4,0,0,967500,322500,Competition
ID-987384,Large  ,1040,60,16-09-14,6818920,48,4832327.1,0,0,0,645000,0,Competition
ID-987384,Large  ,1040,60,16-10-14,10228384,75,0,0,0,322500,1.29E+06,0,Competition
ID-987384,Large  ,1040,60,16-11-14,10228384,75,0,0,0,0,1612500,0,Competition
ID-987384,Large  ,1040,60,17-12-14,17047304,123,0,1183360,0,322500,1935000,0,Competition
ID-987384,Large  ,1040,60,16-01-15,20456764,147,0,0,3190428,2257500,322500,0,Competition
ID-987384,Large  ,1040,60,16-02-15,23866224,171,0,0,0,0,1935000,0,Competition
ID-987384,Large  ,1040,60,18-03-15,30685148,222,129000,0,0,0,322500,322500,Competition
ID-987384,Large  ,1040,60,18-04-15,37504068,270,0,5234587.8,0,0,1.29E+06,0,Competition
ID-987384,Large  ,1040,60,19-05-15,20456764,147,0,4126925,0,0,645000,0,Competition
ID-987384,Large  ,1040,60,16-06-15,37504068,270,0,0,0,0,1.29E+06,0,Competition
ID-987384,Large  ,1040,60,17-07-15,27275684,198,0,1582529,0,0,2.58E+06,0,Competition
ID-987384,Large  ,1040,60,16-08-15,40913528,294,0,0,0,0,645000,1.29E+06,Competition
ID-987384,Large  ,1040,60,16-09-15,34094608,246,0,0,0,645000,0,967500,Competition
ID-987384,Large  ,1040,60,16-10-15,34094608,246,0,0,0,0,0,0,Competition
ID-987384,Large  ,1040,60,16-11-15,40913528,294,0,48160,0,0,1612500,0,Competition
ID-987384,Large  ,1040,60,17-12-15,47732452,345,0,0,0,0,645000,0,Competition
ID-987385,Private ,200,5,16-01-14,0,0,0,0,0,0,0,0,Competition
ID-987385,Private ,200,5,16-02-14,0,0,0,0,0,0,0,0,Competition
ID-987385,Private ,200,5,18-03-14,0,0,0,0,0,0,0,0,Competition
ID-987385,Private ,200,5,18-04-14,0,0,0,0,0,0,0,0,Competition
ID-987385,Private ,200,5,19-05-14,0,0,0,0,0,0,0,0,Competition
ID-987385,Private ,200,5,16-06-14,0,0,0,0,0,0,0,0,Competition
ID-987385,Private ,200,5,17-07-14,0,0,0,0,0,0,0,0,Competition
ID-987385,Private ,200,5,16-08-14,0,0,0,0,0,0,0,0,Competition
ID-987385,Private ,200,5,16-09-14,0,0,0,0,0,0,0,0,Competition
ID-987385,Private ,200,5,16-10-14,0,0,0,0,0,0,0,0,Competition
ID-987385,Private ,200,5,16-11-14,0,0,0,0,0,0,645000,0,Competition
ID-987385,Private ,200,5,17-12-14,0,0,0,0,0,0,0,0,Competition
ID-987385,Private ,200,5,16-01-15,0,0,0,0,0,0,0,0,Competition
ID-987385,Private ,200,5,16-02-15,0,0,0,0,0,0,0,0,Competition
ID-987385,Private ,200,5,18-03-15,0,0,0,0,0,0,1.29E+06,0,Competition
ID-987385,Private ,200,5,18-04-15,0,0,0,0,0,0,1935000,0,Competition
ID-987385,Private ,200,5,19-05-15,0,0,0,0,0,0,0,0,Competition
ID-987385,Private ,200,5,16-06-15,0,0,0,0,0,0,0,0,Competition
ID-987385,Private ,200,5,17-07-15,0,0,0,0,0,0,645000,0,Competition
ID-987385,Private ,200,5,16-08-15,0,0,0,0,0,0,322500,0,Competition
ID-987385,Private ,200,5,16-09-15,0,0,0,0,0,0,322500,0,Competition
ID-987385,Private ,200,5,16-10-15,0,0,0,0,0,0,322500,0,Competition
ID-987385,Private ,200,5,16-11-15,6818920,48,0,0,0,0,0,0,Competition
ID-987385,Private ,200,5,17-12-15,0,0,0,0,0,0,0,0,Competition
ID-987386,Private ,40,10,16-01-14,0,0,0,0,0,0,0,0,Competition
ID-987386,Private ,40,10,16-02-14,0,0,0,0,0,0,0,0,Competition
ID-987386,Private ,40,10,18-03-14,0,0,0,0,0,0,0,0,Competition
ID-987386,Private ,40,10,18-04-14,0,0,0,0,0,0,0,0,Competition
ID-987386,Private ,40,10,19-05-14,0,0,0,0,0,0,0,0,Competition
ID-987386,Private ,40,10,16-06-14,0,0,0,0,0,0,0,0,Competition
ID-987386,Private ,40,10,17-07-14,0,0,0,0,0,0,0,0,Competition
ID-987386,Private ,40,10,16-08-14,0,0,0,0,0,0,0,0,Competition
ID-987386,Private ,40,10,16-09-14,0,0,0,0,0,0,0,0,Competition
ID-987386,Private ,40,10,16-10-14,0,0,0,0,0,0,0,0,Competition
ID-987386,Private ,40,10,16-11-14,0,0,0,0,0,0,0,0,Competition
